,Unnamed: 0,date,text,nagisa_score,laura_score,elisa_score,concordancy,id,text_clean,text_normalized
95,95,2018-04-14 00:41:04,"""Samuel voce nao passou em pizzaria nao né"" kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk Samuel ta melhor q eu #OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,95,"""Samuel voce nao passou em pizzaria nao né"" kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk Samuel ta melhor q eu",""" Samuel você não passou em pizzaria não né "" kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk Samuel está melhor que eu "
96,96,2018-04-14 00:38:06,"Cido e Samuel... ahhhhh 😍

#OOutroLadoDoParaíso",1.0,1.0,1.0,1.0,96,Cido e Samuel... ahhhhh 😍,Sido e Samuel ... ahhhhh 😍 
97,97,2018-04-10 01:26:42,Perdão! Palavra muito difícil de ser dita para outra pessoa! Nadia mandou bem! 👏🏻👏🏻👏🏻 #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,97,Perdão! Palavra muito difícil de ser dita para outra pessoa! Nadia mandou bem! 👏🏻👏🏻👏🏻,Perdão ! Palavra muito difícil de ser dita para outra pessoa ! Nadia mandou bem ! 👏🏻👏🏻👏🏻 
98,98,2018-04-13 00:50:53,"Tá doendo Jô? kkkk
#OOutroLadoDoParaíso",1.0,1.0,1.0,1.0,98,Tá doendo Jô? kkkk,Tá doendo Jô ? Kick 
99,99,2018-04-11 01:14:50,O bordel vai ficar sem mulher KKKKKKKKKKKKKK #OoutroLadoDoParaíso,1.0,0.0,1.0,1.0,99,O bordel vai ficar sem mulher KKKKKKKKKKKKKK,O bordel vai ficar sem mulher KKKKKKKKKKKKKK 
100,100,2018-04-12 00:04:23,"A carta na manga do Patrick é a Beatriz q vai aparecer vivíssima, certeza #OOutroLadoDoParaíso",1.0,1.0,0.0,1.0,100,"A carta na manga do Patrick é a Beatriz q vai aparecer vivíssima, certeza","A carta na manga do Patrick é a Beatriz que vai aparecer vivíssima , certeza "
101,101,2018-04-12 00:35:33,"Acharam o seu escalpo @oJulianoCazarre kkkkkkkk

#OoutroLadoDoParaíso",1.0,1.0,1.0,1.0,101,Acharam o seu escalpo  kkkkkkkk,Acharam o seu escalpo kkkkkkkk 
102,102,2018-04-13 00:51:53,Amo que a Gloria enche a mão #OoutroLadoDoParaíso https://t.co/nFWK0u7rF8,1.0,1.0,1.0,1.0,102,Amo que a Gloria enche a mão,Amo que a Glória enche a mão 
103,103,2018-04-14 23:26:53,Xodó do céu #OOutroLadoDoParaiso https://t.co/bRwjzYfHOe,0.0,1.0,1.0,1.0,103,Xodó do céu,Xodó do céu 
104,104,2018-04-14 00:38:42,A cara de felicidade do Samuel em saber que vai ter feedback com o Ciro kkkkkkkkkkkkk #OOutroLadoDoParaíso,1.0,0.0,1.0,1.0,104,A cara de felicidade do Samuel em saber que vai ter feedback com o Ciro kkkkkkkkkkkkk,A cara de felicidade do Samuel em saber que vai ter feedback com o Ciro kkkkkkkkkkkkk 
105,105,2018-04-13 01:10:16,"O Fábio Assunção ta parecendo um lobo com esse tanto de pêlo, mas eu pegava, continua muito gato #OndeNascemOsFortes #OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,105,"O Fábio Assunção ta parecendo um lobo com esse tanto de pêlo, mas eu pegava, continua muito gato","O Fábio Assunção está parecendo um lobo com esse tanto de pêlo , mas eu pegava , continua muito gato "
106,106,2018-04-10 01:28:53,HAHAHAHHAHAHHH NÃO AGUENTO ESSE SAMUEL #OOutroLadoDoParaíso,1.0,0.0,1.0,1.0,106,HAHAHAHHAHAHHH NÃO AGUENTO ESSE SAMUEL,HAHAHAHHAHAHHH NÃO AGUENTO ESSE Samuel 
107,107,2018-04-11 00:36:10,"Samuel na novela , é eu na vida hahahah 😂😂😂 #OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,107,"Samuel na novela , é eu na vida hahahah 😂😂😂","Samuel na novela , é eu na vida hahahah 😂😂😂 "
108,108,2018-04-13 14:28:24,@DanieliNunes11 ALGUÉM CHAMA O SAMU PORQUE NAO TO BEMMMMM😂😂😂😂😂❤❤❤❤❤ #Clarick @fragosothiago @celaangel #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,108,ALGUÉM CHAMA O SAMU PORQUE NAO TO BEMMMMM😂😂😂😂😂❤❤❤❤❤,ALGUÉM CHAMA O Sam PORQUE Não estou BEMMMMM😂😂😂😂😂❤❤❤❤❤ 
109,109,2018-04-10 00:33:38,"Eu não canso de dizer que Laura Cardoso e maravilhosa demais, pqp #OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,109,"Eu não canso de dizer que Laura Cardoso e maravilhosa demais, pqp","Eu não canso de dizer que Laura Cardoso e maravilhosa demais , puta que pariu "
110,110,2018-04-10 01:28:55,"Samuel é muito engraçado kkkkkkkkkkk
Cura gay porra nenhuma, ele parece que está pior do que antes 😂 #OOutroLadoDoParaíso",1.0,1.0,1.0,1.0,110,"Samuel é muito engraçado kkkkkkkkkkk
Cura gay porra nenhuma, ele parece que está pior do que antes 😂","Samuel é muito engraçado kkkkkkkkkkk Cura gay porra nenhuma , ele parece que está pior do que antes 😂 "
111,111,2018-04-13 01:30:39,Cabelo do Nicolau Hahahaha #OOutroLadoDoParaiso https://t.co/PmyoHwh9kS,1.0,1.0,1.0,1.0,111,Cabelo do Nicolau Hahahaha,Cabelo do Nicolau Hahahaha 
112,112,2018-04-13 00:58:15,#OOutroLadodoParaíso não aceito a beleza da Leandra. Que bixa linda credo,1.0,-1.0,1.0,1.0,112,não aceito a beleza da Leandra. Que bixa linda credo,Não aceito a beleza da Leandra . Que bixa linda credo 
113,113,2018-04-10 01:28:59,Meninas... Que entregador de pizza é esse hein #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,113,Meninas... Que entregador de pizza é esse hein,Meninas ... Que entregador de pizza é esse hein 
114,114,2018-04-12 00:26:11,Jô KKKKKKKKKKKKKKK #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,114,Jô KKKKKKKKKKKKKKK,Jô KKKKKKKKKKKKKKK 
115,115,2018-04-11 01:27:53,que fora KKKKKKKKKKKK PISA MENOS CLARA #OOutroLadoDoParaiso,1.0,0.0,1.0,1.0,115,que fora KKKKKKKKKKKK PISA MENOS CLARA,Que fora KKKKKKKKKKKK PISA MENOS CLARA 
116,116,2018-04-10 00:29:40,Patrick você merece O MUNDO #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,116,Patrick você merece O MUNDO,Patrick você merece O MUNDO 
117,117,2018-04-14 01:09:02,Mariano meu amor sabia que tu estava vivo #OOutroLadoDoParaiso,1.0,1.0,0.0,1.0,117,Mariano meu amor sabia que tu estava vivo,Mariano meu amor sabia que tu estava vivo 
118,118,2018-04-13 01:24:13,"Vey essa novela tá muito boa, só acho que não é necessário intervalos #OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,118,"Vey essa novela tá muito boa, só acho que não é necessário intervalos","Vai essa novela tá muito boa , só acho que não é necessário intervalos "
119,119,2018-04-14 00:22:52,"Beth convencendo três médicos, o poder de uma mãe. #OOutroLadoDoParaíso",1.0,1.0,0.0,1.0,119,"Beth convencendo três médicos, o poder de uma mãe.","Beth convencendo três médicos , o poder de uma mãe . "
120,120,2018-04-10 01:27:48,Nádia pedindo perdão a Raquel... Que cena linda! Chega de Racismo!  #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,120,Nádia pedindo perdão a Raquel... Que cena linda! Chega de Racismo!,Nádia pedindo perdão a Raquel ... Que cena linda ! Chega de Racismo ! 
121,121,2018-04-14 00:34:56,Acho que eu subestimei o Bruno #OOutroLadoDoParaiso,1.0,0.0,1.0,1.0,121,Acho que eu subestimei o Bruno,Acho que eu subestimei o Bruno 
122,122,2018-04-13 08:08:42,"Meu Deus, que homem é esse Patrick!! #OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,122,"Meu Deus, que homem é esse Patrick!!","Meu Deus , que homem é esse Patrick ! ! "
123,123,2018-04-14 01:28:31,SABIA QUE ERA A SIMONE IRMA DO FABIAN KKKKKKKKKKKKKKKK SOCORRO #OOutroLadoDoParaíso,1.0,-1.0,1.0,1.0,123,SABIA QUE ERA A SIMONE IRMA DO FABIAN KKKKKKKKKKKKKKKK SOCORRO,SABIA QUE ERA A Simone Irmã DO Fabian KKKKKKKKKKKKKKKK SOCORRO 
124,124,2018-04-13 01:16:34,Que cena fofa do Gael e Clara S2 #OOutroLadoDoParaiso,1.0,-1.0,1.0,1.0,124,Que cena fofa do Gael e Clara S2,Que cena fofa do Gael e Clara S2 
125,125,2018-04-13 00:52:02,"Tapão, adorei #OoutroLadoDoParaíso",1.0,1.0,1.0,1.0,125,"Tapão, adorei","Tavão , adorei "
126,126,2018-04-10 01:20:16,Chegou o Grande  momento #OOutroLadoDoParaiso #bruquel,1.0,1.0,1.0,1.0,126,Chegou o Grande  momento,Chegou o Grande momento 
127,127,2018-04-12 00:21:38,"SEDENTO PELO TOMBO DA ADRIANA, JÔ NÃO DOARÁ O RIM PARA ELA.
ESSE MOMENTO VAI SER APENAS MEUUU
#OOutroLadoDoParaíso https://t.co/NV7hyuzDT0",1.0,0.0,1.0,1.0,127,"SEDENTO PELO TOMBO DA ADRIANA, JÔ NÃO DOARÁ O RIM PARA ELA.
ESSE MOMENTO VAI SER APENAS MEUUU","SEDENTO PELO TOMBO DA Adriana , JÔ NÃO DOARÁ O RIM PARA ELA . ESSE MOMENTO VAI SER APENAS Meu "
128,128,2018-04-10 00:57:42,Jô sendo desmacarada kakakakakakaka ADORO #OOutroLadoDoParaiso https://t.co/z4EPdLdjgK,1.0,1.0,1.0,1.0,128,Jô sendo desmacarada kakakakakakaka ADORO,Jô sendo desmascarada kakakakakakaka ADORO 
129,129,2018-04-10 01:28:29,Samuel provando que cura gay não existe #OOutroLadoDoParaiso,1.0,0.0,1.0,1.0,129,Samuel provando que cura gay não existe,Samuel provando que cura gay não existe 
130,130,2018-04-11 01:28:42,"Você quer suco?  Vá tomar suco na sua casa!😂😂😂😂😂😂😂
#OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,130,Você quer suco?  Vá tomar suco na sua casa!😂😂😂😂😂😂😂,Você quer suco ? Vá tomar suco na sua casa ! 😂😂😂😂😂😂😂 
131,131,2018-04-10 01:30:26,"Não tem uns entregador de pizza assim aqui não hahahaha 
#OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,131,Não tem uns entregador de pizza assim aqui não hahahaha,Não tem uns entregador de pizza assim aqui não hahahaha 
132,132,2018-04-12 00:34:30,"Única coisa que não podemos reclamar dessa novela,é a trilha sonora,pq está impecável.  

#OOutroLadoDoParaíso https://t.co/c6KjJRLSHH",1.0,1.0,1.0,1.0,132,"Única coisa que não podemos reclamar dessa novela,é a trilha sonora,pq está impecável.","Única coisa que não podemos reclamar dessa novela , é a trilha sonora , porque está impecável . "
133,133,2018-04-14 01:49:06,Kero! #OOutroLadoDoParaíso https://t.co/6Go0fU2QRc,1.0,0.0,1.0,1.0,133,Kero!,Quero ! 
134,134,2018-04-14 15:11:55,MEU CLARICK TÁ VÍVISSIMO #OOutroLadoDoParaíso https://t.co/8ZD5Vv4GLy,1.0,1.0,1.0,1.0,134,MEU CLARICK TÁ VÍVISSIMO,MEU Clarice TÁ VÍVISSIMO 
135,135,2018-04-13 00:53:59,"Amor de mãe mesmo, né? Mesmo sendo humilhada pela menina... #OOutroLadoDoParaíso https://t.co/c1WwAxjJDu",1.0,1.0,0.0,1.0,135,"Amor de mãe mesmo, né? Mesmo sendo humilhada pela menina...","Amor de mãe mesmo , né ? Mesmo sendo humilhada pela menina ... "
136,136,2018-04-13 01:37:12,Se um dia eu critiquei o Gael eu não lembro rs #OOutroLadoDoParaiso https://t.co/U856CmPK4g,1.0,0.0,1.0,1.0,136,Se um dia eu critiquei o Gael eu não lembro rs,Se um dia eu critiquei o Gael eu não lembro risos 
137,137,2018-04-10 01:05:05,Estela já saiu puxando o boy KKKKKKK #OOutroLadoDoParaiso,1.0,0.0,1.0,1.0,137,Estela já saiu puxando o boy KKKKKKK,Estela já saiu puxando o boy KKKKKKK 
138,138,2018-04-10 01:04:46,Ususushshshshshshshsjshsjsj esse Gael #OOutroLadodoParaiso,1.0,0.0,1.0,1.0,138,Ususushshshshshshshsjshsjsj esse Gael,Ususushshshshshshshsjshsjsj esse Gael 
139,139,2018-04-12 00:23:37,"Vai Jô,doa teu rins pra tua filha amada kkk #OOutroLadoDoParaíso",1.0,1.0,1.0,1.0,139,"Vai Jô,doa teu rins pra tua filha amada kkk","Vai Jô , doa teu rins pra tua filha amada kcs "
140,140,2018-04-11 00:41:58,SHIPEEEEEEEEI #OoutroLadoDoParaíso haahahahaha,1.0,0.0,1.0,1.0,140,SHIPEEEEEEEEI  haahahahaha,SHIPEEEEEEEEI haahahahaha 
141,141,2018-04-13 00:56:39,Um absurdo! Eu fumo e sou boazinha 🌹 #OOutroLadoDoParaíso https://t.co/GnzWSqAq08,1.0,1.0,0.0,1.0,141,Um absurdo! Eu fumo e sou boazinha 🌹,Um absurdo ! Eu fumo e sou boazinha 🌹 
142,142,2018-04-12 00:33:33,"Como vamos shippar, Leandrael GaeLeandra? #OOutroLadoDoParaíso https://t.co/rOiHTClTrV",1.0,1.0,0.0,1.0,142,"Como vamos shippar, Leandrael GaeLeandra?","Como vamos chispar , Leandra GaeLeandra ? "
143,143,2018-04-12 00:25:42,Aaaaaaaah máscara caiu  #OOutroLadoDoParaíso,1.0,0.0,1.0,1.0,143,Aaaaaaaah máscara caiu,Aah máscara caiu 
144,144,2018-04-13 01:17:43,Não perca a esperança Amaro!!  #OOutroLadoDoParaíso,1.0,1.0,0.0,1.0,144,Não perca a esperança Amaro!!,Não perca a esperança Amaro ! ! 
145,145,2018-04-14 00:55:02,"""vamos fazer um sanduíche?""
""Eu prefiro um bj"" 
AAAAAAAAA benan #OOutroLadodoParaíso",1.0,1.0,1.0,1.0,145,"""vamos fazer um sanduíche?""
""Eu prefiro um bj"" 
AAAAAAAAA benan",""" vamos fazer um sanduíche ? "" "" Eu prefiro um beijo "" AAAAAAAAA Benin "
146,146,2018-04-10 01:29:09,Aonde eu moro não tem entregador de pizza assim não kkkkkkkkkk #OOutroLadoDoParaíso,1.0,0.0,1.0,1.0,146,Aonde eu moro não tem entregador de pizza assim não kkkkkkkkkk,Aonde eu moro não tem entregador de pizza assim não kkkkkkkkkk 
147,147,2018-04-13 01:30:41,"A mina não dá bola pro cara,
Ai ele resolve doar um Rim pra ela...
Brother kkkkkkkk 😂 #OOutroLadoDoParaiso",1.0,1.0,0.0,1.0,147,"A mina não dá bola pro cara,
Ai ele resolve doar um Rim pra ela...
Brother kkkkkkkk 😂","A mina não dá bola pro cara , Ai ele resolve doar um Rim pra ela ... Brother kkkkkkkk 😂 "
148,148,2018-04-10 01:24:44,"Nádia pedindo perdãoooo pra Raqueeeel, momento HISTÓRICO, ja tava na hora ja #OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,148,"Nádia pedindo perdãoooo pra Raqueeeel, momento HISTÓRICO, ja tava na hora ja","Nádia pedindo perdão pra Raquel , momento HISTÓRICO , já estava na hora já "
149,149,2018-04-10 00:44:11,"Amoooô as cenas do Samuel kkkkkkkkk

#OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,149,Amoooô as cenas do Samuel kkkkkkkkk,Amoô as cenas do Samuel kkkkkkkkk 
150,150,2018-04-12 00:33:57,"Esse Xodó é uma gracinha né 
#OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,150,Esse Xodó é uma gracinha né,Esse Xodó é uma gracinha né 
151,151,2018-04-11 00:36:36,Não pq aqui nunca vai entregador de pizza bonito #OOutroLadoDoParaíso https://t.co/eCBdV5BV2a,1.0,0.0,1.0,1.0,151,Não pq aqui nunca vai entregador de pizza bonito,Não porque aqui nunca vai entregador de pizza bonito 
152,152,2018-04-10 01:30:36,"Nunca que aparece um entregador de pizza gato desse aqui na minha cidade, triste realidade #OOutroLadoDoParaíso",1.0,-1.0,1.0,1.0,152,"Nunca que aparece um entregador de pizza gato desse aqui na minha cidade, triste realidade","Nunca que aparece um entregador de pizza gato desse aqui na minha cidade , triste realidade "
153,153,2018-04-11 00:48:22,SOCORROOOOO NADIA HAHAHAHA #OoutroLadoDoParaíso,1.0,0.0,1.0,1.0,153,SOCORROOOOO NADIA HAHAHAHA,SOCORROOOOO Nadia HAHAHAHA 
154,154,2018-04-10 01:06:01,#OOutroLadoDoParaiso Gael deu uma mitada agr kkkkkkkkkkkkkl tenso,1.0,-1.0,1.0,1.0,154,Gael deu uma mitada agr kkkkkkkkkkkkkl tenso,Gael deu uma minada agora kkkkkkkkkkkkkl tenso 
155,155,2018-04-12 00:26:11,"Tomaaaaa Adriana , baba ovo de Jô agr  #OOutroLadoDoParaiso",1.0,-1.0,1.0,1.0,155,"Tomaaaaa Adriana , baba ovo de Jô agr","Tomatada Adriana , baba ovo de Jô agora "
156,156,2018-04-10 00:41:08,Fernanda Rodrigues de volta à TV é uma das melhores coisas que essa novela proporcionou #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,156,Fernanda Rodrigues de volta à TV é uma das melhores coisas que essa novela proporcionou,Fernanda Rodrigues de volta à TV é uma das melhores coisas que essa novela proporcionou 
157,157,2018-04-14 01:26:11,Patrick e seu caderninho de anotações &lt;3 #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,157,Patrick e seu caderninho de anotações &lt;3,Patrick e seu caderninho de anotações &lt ; 3 
158,158,2018-04-12 00:36:05,"Ferrou Sophia 😎, Gaelzinho tá na tua cola #OOutroLadoDoParaíso",1.0,-1.0,1.0,1.0,158,"Ferrou Sophia 😎, Gaelzinho tá na tua cola","Ferrou Sophia 😎 , Golzinho tá na tua cola "
159,159,2018-04-13 01:08:13,"#OOutroLadoDoParaíso
PATRICK É UM HOMÃO",1.0,1.0,1.0,1.0,159,PATRICK É UM HOMÃO,Patrick É UM HOMÃO 
160,160,2018-04-12 00:06:51,"Que falta me faz um Xodó 
#OOutroLadoDoParaíso https://t.co/DLGgh0HVOt",1.0,0.0,1.0,1.0,160,Que falta me faz um Xodó,Que falta me faz um Xodó 
161,161,2018-04-13 00:49:50,Bárbara Paz faz um papel de maluca como ninguém hahahahahahahaha #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,161,Bárbara Paz faz um papel de maluca como ninguém hahahahahahahaha,Bárbara Paz faz um papel de maluca como ninguém hahahahahahahaha 
162,162,2018-04-14 00:51:16,Morta com o trocadinho que a Sophia deu pro Gael. Jesuuuus kkkkk #ooutroladodoparaíso,1.0,0.0,1.0,1.0,162,Morta com o trocadinho que a Sophia deu pro Gael. Jesuuuus kkkkk,Morta com o trocadilho que a Sophia deu pro Gael . Jesus kkkkk 
163,163,2018-04-13 01:30:30,"""Ela se recusou a doar.""
Adriana sendo tombada com sucesso!!
#OOutroLadoDoParaiso https://t.co/umuVsgPGFq",1.0,1.0,1.0,1.0,163,"""Ela se recusou a doar.""
Adriana sendo tombada com sucesso!!",""" Ela se recusou a doar . "" Adriana sendo tombada com sucesso ! ! "
164,164,2018-04-14 00:42:13,"Como dizia minha bisavó, “amor antigo tem raizes enormes”, hehe Sabia que CidoEL ( Samuel e Cido) ficariam juntos n… https://t.co/rVLT07ewEN",1.0,1.0,0.0,1.0,164,"Como dizia minha bisavó, “amor antigo tem raizes enormes”, hehe Sabia que CidoEL ( Samuel e Cido) ficariam juntos n…","Como dizia minha bisavó , “amor antigo tem raízes enormes” , he Sabia que Cipoal ( Samuel e Sido ) ficariam juntos não… "
165,165,2018-04-11 01:25:55,Bruno tombado pela Rquel kkkkkkkkkkk #OOutroLadoDoParaiso,1.0,0.0,1.0,1.0,165,Bruno tombado pela Rquel kkkkkkkkkkk,Bruno tombado pela Raquel kkkkkkkkkkk 
166,166,2018-04-13 00:53:03,Eu AMEI esse tapa #OOutroLadoDoParaíso https://t.co/WpYLCuuKei,1.0,1.0,1.0,1.0,166,Eu AMEI esse tapa,Eu AMEI esse tapa 
167,167,2018-04-14 01:27:21,MEU DEUS A BEATRIZ TA VIVAAAAAA #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,167,MEU DEUS A BEATRIZ TA VIVAAAAAA,MEU DEUS A Beatriz está VIVAAAAAA 
168,168,2018-04-13 00:50:01,BOFETADA NA POC #OOutroLadoDoParaíso https://t.co/RjuEka5hSa,1.0,0.0,1.0,1.0,168,BOFETADA NA POC,BOFETADA NA Pac 
169,169,2018-04-14 01:27:20,Beatriz tá vivíssima.Só vem tombo  Fabinato.  #OOutroLadodoParaíso,1.0,1.0,1.0,1.0,169,Beatriz tá vivíssima.Só vem tombo  Fabinato.,Beatriz tá vivíssima . Só vem tombo Faminto . 
170,170,2018-04-10 01:35:26,Passada que na novela um bebê negro acabou com o racismo. Quem dera se a realidade fosse tão simples assim... #OOutroLadoDoParaíso,-1.0,1.0,1.0,1.0,170,Passada que na novela um bebê negro acabou com o racismo. Quem dera se a realidade fosse tão simples assim...,Passada que na novela um bebê negro acabou com o racismo . Quem dera se a realidade fosse tão simples assim ... 
171,171,2018-04-14 01:24:04,Prontos para outro tombo da Adriana? ADORO   #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,171,Prontos para outro tombo da Adriana? ADORO,Prontos para outro tombo da Adriana ? ADORO 
172,172,2018-04-14 00:28:36,@PrintsAoVivo Finalmente esse Samuel colaborou com a Beth #OOutroLadoDoParaíso,1.0,0.0,1.0,1.0,172,Finalmente esse Samuel colaborou com a Beth,Finalmente esse Samuel colaborou com a Beth 
173,173,2018-04-13 01:03:42,De todos os capangas da Sophia o Zé Vítor é o mais atrevido 😂 #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,173,De todos os capangas da Sophia o Zé Vítor é o mais atrevido 😂,De todos os capangas da Sophia o Zé Vítor é o mais atrevido 😂 
174,174,2018-04-10 00:41:47,"@FerRod como sempre dando um show de interpretação 
#OoutroLadoDoParaiso",1.0,0.0,1.0,1.0,174,como sempre dando um show de interpretação,Como sempre dando um show de interpretação 
175,175,2018-04-11 01:34:40,"""Tua mãe é uma assassina"" KKKK Xodó curto e grosso !! #OOutroLadoDoParaiso",1.0,0.0,1.0,1.0,175,"""Tua mãe é uma assassina"" KKKK Xodó curto e grosso !!",""" Tua mãe é uma assassina "" Kick Xodó curto e grosso ! ! "
176,176,2018-04-13 01:30:34,Aleluia!!! Adriana deu uma trégua a Nicolau!!! #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,176,Aleluia!!! Adriana deu uma trégua a Nicolau!!!,Aleluia ! ! ! Adriana deu uma trégua a Nicolau ! ! ! 
177,177,2018-04-11 00:58:43,"Zé Vitor vai ser difícil hein, Sophia kkkkk #OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,177,"Zé Vitor vai ser difícil hein, Sophia kkkkk","Zé Vitor vai ser difícil hein , Sophia kkkkk "
178,178,2018-04-10 01:32:25,Samuel nao pode ver um macho que fica piscando KKKKKKKKKKKKKKKKK #OOutroLadoDoParaíso,1.0,0.0,1.0,1.0,178,Samuel nao pode ver um macho que fica piscando KKKKKKKKKKKKKKKKK,Samuel não pode ver um macho que fica piscando KKKKKKKKKKKKKKKKK 
179,179,2018-04-14 00:29:18,Amando essa novela cada dia mais 😍💙 #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,179,Amando essa novela cada dia mais 😍💙,Amando essa novela cada dia mais 😍💙 
180,180,2018-04-10 01:06:50,"😂😂😂

Samuel subindo nas paredes...

Macho, muito macho... Pena que embaixo de outro😈😈😈 dlç...

#OOutroLadoDoParaiso #RedeGlobo",1.0,1.0,1.0,1.0,180,"😂😂😂

Samuel subindo nas paredes...

Macho, muito macho... Pena que embaixo de outro😈😈😈 dlç...","😂😂😂 Samuel subindo nas paredes ... Macho , muito macho ... Pena que embaixo de outro😈😈😈 DLX ... "
181,181,2018-04-10 01:29:37,"Um entregador de pizza desse pô. Eu ia pedi pizza todos os dias, armariaaaa.  #OOutroLadoDoParaíso",1.0,1.0,1.0,1.0,181,"Um entregador de pizza desse pô. Eu ia pedi pizza todos os dias, armariaaaa.","Um entregador de pizza desse po . Eu ia pedi pizza todos os dias , armaria . "
182,182,2018-04-11 01:17:25,"Gracinha as quengas casando

#OOutroLadoDoParaíso",1.0,0.0,1.0,1.0,182,Gracinha as quengas casando,Gracinha as quengas casando 
183,183,2018-04-14 01:05:05,Mayana Neiva é sem dúvida uma das mulheres mais bonitas do Brasil #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,183,Mayana Neiva é sem dúvida uma das mulheres mais bonitas do Brasil,Mana Neiva é sem dúvida uma das mulheres mais bonitas do Brasil 
184,184,2018-04-10 01:30:06,"Quero o numero dessa pizzaria já. 

😍 😍 

 #OOutroLadoDoParaíso",1.0,1.0,1.0,1.0,184,"Quero o numero dessa pizzaria já. 

😍 😍",Quero o número dessa pizzaria já . 😍 😍 
185,185,2018-04-14 01:28:16,"Reitrick lindo e maravilhoso 
Thiago rei supremo @fragosothiago
#OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,185,"Reitrick lindo e maravilhoso 
Thiago rei supremo",Reitrick lindo e maravilhoso Thiago rei supremo 
186,186,2018-04-11 01:14:35,Esse bordel vai acabar a novela falido. Todas as mulheres casando 😆 #ooutroladodoparaiso,1.0,0.0,1.0,1.0,186,Esse bordel vai acabar a novela falido. Todas as mulheres casando 😆,Esse bordel vai acabar a novela falido . Todas as mulheres casando 😆 
187,187,2018-04-10 01:12:10,Bruno está deliciosamente macho nessa fase mais decidida #ooutroladodoparaiso,1.0,1.0,1.0,1.0,187,Bruno está deliciosamente macho nessa fase mais decidida,Bruno está deliciosamente macho nessa fase mais decidida 
188,188,2018-04-10 01:01:03,"Baita ator esse Sérgio Guizé, um dos melhores dessa geração.

#OOutroLadoDoParaiso",1.0,1.0,1.0,1.0,188,"Baita ator esse Sérgio Guizé, um dos melhores dessa geração.","Baita ator esse Sérgio Guizo , um dos melhores dessa geração . "
189,189,2018-04-10 01:21:14,QUE novela #OOutroLadoDoParaiso,1.0,0.0,1.0,1.0,189,QUE novela,QUE novela 
190,190,2018-04-14 00:39:11,#OOutroLadoDoParaíso.  Que lindo! Eriberto Leão arrasandoo!,1.0,1.0,1.0,1.0,190,Que lindo! Eriberto Leão arrasandoo!,Que lindo ! Eriberto Leão arrasando ! 
191,191,2018-04-10 01:28:26,"Que que issooo esse moço da pizza hahahahaah
#OoutroLadoDoParaiso",1.0,0.0,1.0,1.0,191,Que que issooo esse moço da pizza hahahahaah,Que que isso esse moço da pizza hahahahaah 
192,192,2018-04-13 01:11:13,E a internet vai a loucura depois desse abraço  #OOutroLadoDoParaiso https://t.co/RHWYBFEFBg,1.0,0.0,1.0,1.0,192,E a internet vai a loucura depois desse abraço,E a Internet vai a loucura depois desse abraço 
193,193,2018-04-13 01:30:22,O Nicolau faz tudo pela Adriana. Que amor! #OOutroLadoDoParaíso,1.0,1.0,1.0,1.0,193,O Nicolau faz tudo pela Adriana. Que amor!,O Nicolau faz tudo pela Adriana . Que amor ! 
194,194,2018-04-11 01:26:39,"#OOutroLadoDoParaiso Bruno: o que eu faço agora? 

VEM PRA MIM NENÉM",1.0,0.0,1.0,1.0,194,"Bruno: o que eu faço agora? 

VEM PRA MIM NENÉM",Bruno : o que eu faço agora ? VEM PRA MIM NENÉM 
195,195,2018-04-13 00:49:04,meu deus a jô é uma demônia kkkk #OOutroLadoDoParaiso,1.0,1.0,1.0,1.0,195,meu deus a jô é uma demônia kkkk,Meu deus a jô é uma demônio Kick 
