date,text,nagisa_score,laura_score,elisa_score,concordancy
2018-04-10 01:25:46,#OOutroLadoDoParaíso Sofia pelo amor da um jeito nesse mala desse Bruno que delegado palerma  Gente Mds,-1,0,-1,-1
2018-04-13 01:35:52,"Já n se faz atores de novela das 9 como antigamente viu, esse negócio de apostar nas ""caras novas"" só faz a gnt rev… https://t.co/OzhOU9gwJE",-1,0,-1,-1
2018-04-10 01:02:20,Todos os núcleos da novela são melhores do que os envolve a Clara e a chata da Adriana  #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-11 00:42:33,"E essas gays machistas?

 #OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-10 00:30:29,"Não admito, É GOLPE!!! 😭
#OOutroLadoDoParaiso https://t.co/LrBjKRdTGS",-1,-1,-1,-1
2018-04-10 01:14:29,Filho delegado vê a mãe sendo racista e não faz nada. #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-14 01:19:37,Estela bem chatinha que personagem chata credo #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-10 00:34:30,"Clara ta sendo escrota.
Adriana nem merece!

#OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-13 00:42:02,"Essa Jô é tão ridícula meu Deus! 
Quando é pra ajudar a Dri a separar o Carneirinho da Clara ela tá ali todo tempo.… https://t.co/Akax0QLUZk",-1,-1,-1,-1
2018-04-11 21:02:13,Minha definição de ódio tem nome RAQUEL #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-11 01:35:22,"Tua mãe e assassina aí Xodô meu deus 
#OOutroLadoDoParaíso",-1,0,-1,-1
2018-04-14 00:34:01,"Bruno quer tudo de mão beijada, até a investigação, né?! Foi assim c/ o divórcio tb. Lembra q pediu pro pai ver a p… https://t.co/YFhUJ3hK7W",-1,0,-1,-1
2018-04-13 00:41:18,"O autor vai dar alguma história pro personagem vergonhoso da Bárbara Paz. Aposto em algum câncer, DST, alienígena o… https://t.co/3prho0ZvF7",-1,-1,-1,-1
2018-04-13 00:36:38,Estou sem saco pra essa novela. Alguém mais? #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-10 00:30:11,"Sério que o autor dessa novela tá querendo forçar esse estuprador? Ninguém gosta desse embuste!
#OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-14 00:56:36,"Adriana do jeito q é embuste, nem os doadores anônimos querem doar para ela, ninguém gosta dela, por isso que tá so… https://t.co/deEONRRp7A",-1,-1,-1,-1
2018-04-12 00:16:20,"Que texto meusa migos
Miserifuckingcórdia #OOutroLadoDoParaiso",-1,-1,1,-1
2018-04-12 00:14:45,"Já estou cansada de ver Gael socado na casa de Mercedes
#OOutroLadoDoParaiso
#Clarick https://t.co/B5xXdfQkBH",-1,-1,-1,-1
2018-04-12 00:15:41,"#OOutroLadoDoParaiso

a gente tem ranço da Adriana né, mas ela sofreu alienação parental, msm assim acho ela um saco 😂😂😂😂",-1,1,-1,-1
2018-04-11 01:53:19,Sofia podia ter matado o Zé Vítor no lugar do Mariano. Homem chato! #OoutroLadoDoParaíso,-1,0,-1,-1
2018-04-10 00:47:58,"Aí gente, qual a propriedade da beth pra afirmar que o Gael ama a clara?? 😒😒 #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-12 00:12:44,Alguem some c a Jo #oOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-11 01:09:02,"“Não gostei, gosto da vida que a gente tem” Tomaz você só fica enfiado nesse quarto que vida que é essa #OOutroLadodoParaiso",-1,0,-1,-1
2018-04-13 01:20:27,"Bruno é um delegado bem fraquinho
#OOutroLadoDoParaíso",-1,0,-1,-1
2018-04-11 18:22:50,"Amália podia morrer.
Muito chata.
Ela e Adriana de #OOutroLadoDoParaíso tão na mesma escala de chatice.… https://t.co/agWfUH8BPA",-1,0,-1,-1
2018-04-13 01:07:03,Nunca peguei ranço tão rápido por uma pessoa como peguei pelo Zé Victor #OOutroLadoDoParaiso https://t.co/xcN9GuemL4,-1,-1,-1,-1
2018-04-13 00:35:41,"Faltou uns tapas na cara nessa novela, né ? Tipo Clara e Sophia, Beth e Jô #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-10 00:29:55,"eu já não estava assistindo a novela.. agr então!!! RIDÍCULO 
#OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-11 00:36:36,"A novela começou tão legal e conseguiram cagar a porra toda. 
Cancela essa merda. 
#OOutroLadoDoParaíso",-1,0,-1,-1
2018-04-10 00:32:35,💔 CLARICK  e fim.  #OOutroLadoDoParaíso https://t.co/7D0fsUAuNX,-1,-1,-1,-1
2018-04-12 00:28:32,#OOutroLadoDoParaiso única novela que estuprador agressor vira mocinho......... NOVELA LIXO!,-1,-1,-1,-1
2018-04-14 00:19:46,Bruno é banana demais pra ser delegado. #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-10 02:42:40,Af ainda bem que eu tô fazendo faculdade e não vejo essas coisas #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-12 00:15:07,Nem sei pra que perder tempo gravando esse pedaço / inútil  #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:18:31,#OOutroLadoDoParaíso aff ranço máximo da Jô,-1,-1,-1,-1
2018-04-10 01:02:55,"#OOutroLadoDoParaiso
Essa Estela é outra chata",-1,0,-1,-1
2018-04-13 00:50:14,"Nossa como a Jô é monstruosa.
#OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-12 00:35:54,"A Lívia era estéril a novela toda, do nada deu a doida no autor e a giromba mágica do Mariano fez ela ficar prenha. #OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-14 00:27:10,"eu gostava tanto do Bruno no início, hoje não suposto ele, muito bobo #OOutroLadodoParaiso",-1,-1,-1,-1
2018-04-12 00:34:20,Achou deu ruim Sophia #OOutroLadoDoParaiso,-1,-1,0,-1
2018-04-13 00:51:57,"A máscara da Jô caiu junto com a casa dela,,ela foi pro olho da rua,,essa cobra venenosa,,
#OOutroLadoDoParaíso",-1,-1,0,-1
2018-04-12 00:14:41,Adriana é tão ruim pra mãe que ela deveria morrer mesmo.  #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-13 01:21:03,"Bruno, como delegado nessa novela é igual a Rainha Elizabeth do Reino Unido  é uma mera figura decorativa kkk. Porq… https://t.co/QL359EHNNF",1,-1,-1,-1
2018-04-11 00:42:52,"Gente, pelo amor de Deus, que mico foi esse? Desmerecer o feminismo com uma piada ridícula dessa! O escritor dessa… https://t.co/MircTlxVwU",-1,0,-1,-1
2018-04-11 01:31:51,"Só na cabeça de Carrasco, Patrick é esse super home pica das galáxias. Pqp, viu? #OOutroLadoDoParaíso",-1,0,-1,-1
2018-04-11 01:26:05,Essa novela ta uó mds #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-13 01:34:00,"#OOutroLadoDoParaíso
Esse carinho repentino da Adriana pelo nicolauzinho é ridiculo. Falsa do caralho só porque tá morrendo.",-1,-1,-1,-1
2018-04-11 00:43:19,Núcleo mais tosco da novela #OoutroLadodoParaiso https://t.co/ayQKOkzu7v,-1,0,-1,-1
2018-04-12 00:18:44,Jó é tão insuportável quanto a Adriana.  #OOutroladoDoParaiso,-1,-1,-1,-1
2018-04-14 00:50:30,nossa lívia amiga tu és péssima kkkkkkkkk #ooutroladodoparaíso,1,-1,-1,-1
2018-04-12 00:17:39,O personagem dessa Adriana é nojento demais! Parece que tem uma almofada no lugar do cérebro e um rei no lugar do e… https://t.co/pnh3oCNvnt,-1,-1,-1,-1
2018-04-10 00:55:33,Cena da Adriana e eu zZzZzz #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-14 00:50:03,"#OOutroLadoDoParaiso 
Deleta e faz de novo.",-1,0,-1,-1
2018-04-10 00:29:46,meu clarick não porra do caralho cu caralhao cuzao disgraçaaaaaaaaa #OOutroLadoDoParaíso https://t.co/kHCG19J0A2,-1,-1,-1,-1
2018-04-12 14:29:56,Que a Jô é um vaca todo mundo já sabia né gente #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-11 01:15:59,Aí não consigo achar lindo a Lívia com Tomás pq a porra do filho não é dela e vocês não podem esquecer que foi ela… https://t.co/2leE3P78kp,-1,0,-1,-1
2018-04-10 00:26:03,Não mereço a Clara usando o Gael como desculpa para deixar o Patrick. É tipo falar que tá preferindo o demônio. #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-12 01:17:13,Essa Jô não serve nem pra doar um rim! Desgraça #OOutroLadoDoParaíso https://t.co/RqqHOnixsF,-1,-1,-1,-1
2018-04-13 00:49:35,"Quero ver a Adriana falar que essa imunda é a mãe dela agora, e ter o carinho que tinha antes #OOutroLadoDoParaiso",-1,-1,0,-1
2018-04-13 00:50:27,MUITO FRACO BETH METE UM MURRO #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-10 01:13:56,Adriana tinha tudo pra ser uma personagem FODÁSTICA. A atriz é ótima e tem presença. Saiu de promissora advogada in… https://t.co/WnbKqRGN2J,-1,1,-1,-1
2018-04-10 05:01:42,"K.O já está enchendo o saco na trama das nove, e o pior é ter que aguentar que cura gay existe, ah tá, conta outra… https://t.co/scgMSxk9FW",-1,-1,-1,-1
2018-04-13 01:02:02,"#ooutroladodoparaiso se fosse atriz, eu morreria de vergonha de ter essa novela no meu currículo.",-1,-1,-1,-1
2018-04-13 01:53:40,#WalcyrNuncaMais #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-11 01:31:31,Ver o patrick assim me deixa mal cara #OoutroLadoDoParaíso,-1,0,-1,-1
2018-04-10 00:25:20,EU TÔ REVOLTADA COM ESSA NOVELA!!! #ooutroladodoparaiso,-1,-1,-1,-1
2018-04-13 01:35:40,"#OOutroLadoDoParaíso
NICOLAU MERECE UMA 10/10 E NÃO UMA -10/10 MIMADA E CHATA",-1,1,-1,-1
2018-04-13 01:16:19,Não consigo olha para a Clara da novela e sua meia franja me da desespero  #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:00:23,"Raquel, cala a boca, vai #ooutroladodoparaiso",-1,0,-1,-1
2018-04-13 01:16:26,#ooutroladodoparaiso porra gastaram um dinheiro e o Portuga vai ficar cego ? https://t.co/PT1MZZu97D,-1,-1,-1,-1
2018-04-10 00:50:16,"Beth nem pra ajudar a filha, todos que chegam perto da Clara só atrapalhar ela, o único que chegou perto que era ma… https://t.co/eV1AlZ3e4A",-1,0,-1,-1
2018-04-12 00:18:11,"""O Henrique não pode falar nada ao meu respeito"" Só que vc é uma alma sebosa né minha querida #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-10 00:50:01,Q q cês tao achando da clara terminar com o patrick pela irmã? Me chama de egoista mas eu acho q isso n tem NADA a… https://t.co/ITUKZqgQiX,-1,-1,-1,-1
2018-04-10 00:26:13,"Meu ranço pela Adriana só começa 
#OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-12 00:31:07,"que ranço dessa Ju, quem vê cara, não vê coração #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-12 00:14:37,Essa Adriana é um embuste msm #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-10 00:31:12,"Eu tô é sem reação, eu nem sei o que falar depois dessa cena, o sofrimento do meu Patrick a idiota da Clara q apesa… https://t.co/qzZOqYSLXO",-1,-1,-1,-1
2018-04-14 00:22:48,"mas gente, isso nunca poderia ser feito num hospital #OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-11 01:28:16,eu não suporto mais essa Fabiana e esse Renato  #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-13 00:42:29,"Diálogos sem noção em todos os lugares
#OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-10 00:30:56,"O que essa Clara tem na cabeça mano? Sinceramente, ela tá achando que o Patrick vai ficar com a mimada, sendo que m… https://t.co/8BClgt4tVT",-1,0,-1,-1
2018-04-12 00:11:53,"Todo mundo nessa novela é besta, eu fico com ódio #OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-14 00:52:58,Gael burro. Tinha q ter falado nd de cofre cara #OOutroLadoDoParaiso https://t.co/CS2asLjXr2,-1,-1,-1,-1
2018-04-11 00:34:59,esse nucleo de samuel e suzy e a cura gay eh um porre #OoutroLadoDoParaíso,-1,0,-1,-1
2018-04-10 00:58:20,"vendo o Henrique conversando com a Jo fico pensando se existe mesmo caras sem personalidade como ele, que banana #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-12 00:23:05,Parabens Adriana e Jô.... conseguiram o título de maiores embustes da novela!!! Aaaaaa  #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-14 01:10:23,Que susto cassete #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-12 00:32:01,"Com o dinheiro todo do Henrique, ele poderia comprar 60 rins pra Adriana... 
Até parece que é tudo bonzinho assim né?! #OOutroLadoDoParaíso",-1,1,-1,-1
2018-04-12 00:35:19,Agora a sofia se fudeu #OOutroLadoDoParaíso,-1,-1,0,-1
2018-04-14 00:58:08,Clara foi boba em aceitar sair jantar com Gael #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:13:06,Adriana embuste nojenta  #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-10 01:03:05,#OOutroLadoDoParaíso que morra essa Adriana FDP monga frouxa mimada,-1,-1,-1,-1
2018-04-10 01:18:17,Nádia pedindo desculpas à Raquel.... pelo menos mudaram o cenário. Zzzzzz #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-14 00:21:28,Bruno é meio lento pra perceber as coisas né? E Gael pagando de bonzinho regenerado não dá #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-11 00:33:57,"Ser gay é uma coisa. Ser uma bicha piriguete, vagabunda e atirada igual ao Samuel é demais.

#OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-14 01:27:51,"Patrick é o único que tá salvando essa novela. Clara continua burra, anã chata, Bruno e Raquel chatos, família do S… https://t.co/TkhQKJh0O8",-1,0,-1,-1
2018-04-12 00:28:17,COMO ASSIM NÃO VAI DOAR GENTE????? #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-11 00:29:03,"Então agora Mercedes regenera psicopata, Adriana cura traumas do passado com hipnose... fico imaginando o que falta… https://t.co/kI9RISItti",-1,0,-1,-1
2018-04-13 01:07:58,ai não aguento mais ver meu carneirinho sofrendo #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:18:04,Essa Adriana é um porre.  #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-11 02:23:10,Clara sua imbecil pq vc deixou o Patrick? por que ??? #OoutroLadoDoParaíso https://t.co/rbfbREacOJ,-1,0,-1,-1
2018-04-13 01:31:15,Não tenho um pingo de dó da Adriana. 🤷🏻‍♀️ #OOutroLadoDoParaíso,-1,-1,0,-1
2018-04-11 01:14:48,"A Lívia errou muito, tem q pagar caro pelo q fez (infelizmente não vai), mas ela me passa mais sentimentos pelo Tom… https://t.co/2Q257KjEtj",-1,0,-1,-1
2018-04-13 01:30:17,"Agora quer voltar atrás com o Nicolau, ata. #OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-13 01:14:54,"#OOutroLadoDoParaíso
A VAI TOMAR NO CU CLARA, ESSE HOMEM FOI AQUELE QUE TE ESTRUPOU E TE AGREDIU CARALHO! ! ACORDAAA",-1,-1,-1,-1
2018-04-12 00:15:54,"Por que a Adriana n morre logo ?? Garota insuportável !! 
#OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-14 00:37:58,Gael nesse papel de bom moço me dá asco! Fico mt indignada de Walcyr querer enfiar ele goela abaixo...NÃO me conven… https://t.co/JBPIA9md3l,-1,-1,-1,-1
2018-04-12 00:00:40,#OOutroLadoDoParaíso Criado uma ódio da Raquel em 3 2 1 😡😡😡,-1,-1,-1,-1
2018-04-11 00:35:55,"Vou fazer uma lasanha, ganho mais!!!
#Clarick #OoutroLadoDoParaíso",-1,0,-1,-1
2018-04-13 00:45:17,Miga cuidado q o veneno esta escorrendo! #OOutroLadoDoParaiso https://t.co/fEK1VU2FRZ,-1,-1,0,-1
2018-04-10 00:30:15,"CLARICK não pode acabar, é só tombo misericórdia #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-12 00:34:08,"Ele precisa achar o brinco ou a maldita tesoura 
#OOutroLadoDoParaíso",-1,-1,0,-1
2018-04-13 01:30:55,Coach poderiam morrer logo ne? Não ia fazer falta nenhuma #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-10 00:54:00,"Eu tô com muito ódio, a novela tem que mostrar o que eu quero ver, e eu quero ver o Patrick com a Clara… https://t.co/viFt88X188",-1,-1,-1,-1
2018-04-12 00:14:27,Sophia pelo amor de Deus dá umas tesouradas nessa desgraçada da Adriana #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-13 00:34:00,Gael desolado #OOutroLadoDoParaiso,-1,-1,0,-1
2018-04-10 00:28:49,Clara sua burraaaaa o q vc tá fazendo #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:30:43,Não consigo aceitar essa mudança do Gael porque não consigo esquecer as canalhices que ele fez no início. #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-14 00:36:52,"#OOutroLadoDoParaiso
Só eu q fico puta q a Lívia roubou o filho da outra,ajudou a trancar num hospício e o escambau… https://t.co/A1NevwuEQC",-1,0,-1,-1
2018-04-11 01:33:35,A Clara não pode ficar com o Gael 😭😭😭 #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-11 00:43:08,"""""Ela é ofensiva"" esse núcleo todo e ofensivo #OOutroLadoDoParaíso",-1,0,-1,-1
2018-04-10 01:19:06,Desde quando ficar perto de uma pessoa q não te ama faz bem?#OOutroladoDoParaiso https://t.co/eV06g4UEe1,-1,0,-1,-1
2018-04-13 01:11:56,"Ahh, essa história do Patrick e a Clara se separarem por causa da Adriana tá por fora. Num guento. #ooutroladodoparaíso",-1,-1,-1,-1
2018-04-13 01:17:54,"Gente...que babado bem feito foi esse no olho do Amaro?

Deu agonia #OOutroLadoDoParaíso",-1,-1,1,-1
2018-04-11 01:33:58,ÊEEEEE BAGACEIRA #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-14 00:54:10,Tá liberado pegar ranço da Beth por incentivar Clara e Gael? Tá liberado pegar ranço da Clara por abrir mão do Patr… https://t.co/wbV5hNJNKq,-1,0,-1,-1
2018-04-10 00:51:54,"Gente, comi alguma coisa estragada que me estragou tb... Nem consigo pensar no que escrever. Só tô com ranço da Clara!  #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-13 01:32:01,peguei uma raivinha da Beth fazendo de tudo pela Adriana e fazendo da vida da Clara um inferno #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-10 00:30:11,"Felix devia voltar e roubar o Carneirinho da idiota da Clara! 
Quer dar o boy de bandeja pra irmã... nem perguntou… https://t.co/mlLON47HrH",-1,-1,-1,-1
2018-04-11 00:37:03,"#OOutroLadoDoParaíso o núcleo vergonhoso do Samuel voltou. E pior. Depois de falar de cura gay, agora tá insinuando… https://t.co/4LE2I5LqnL",-1,0,-1,-1
2018-04-14 00:20:41,Gael nem pagou pelos crimes q cometeu. A mãe tirou ele da cadeia antes do tempo. Nos poupem desse discurso!  #OOutroLadoDoParaiso,-1,1,-1,-1
2018-04-13 01:18:12,Que núcleo chato esse do português e da Estela #OOutroLadoDoParaiso https://t.co/AbAvlPSWFZ,-1,-1,-1,-1
2018-04-13 01:28:09,"Alguém chama o Xoxonho pra dar um pau na filha dele?
Chata pra caralho!

#OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-13 01:33:25,Que situaçao horrivel essa do rim na novela. Nossa #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-11 00:55:03,Sophia falando dela msm mas pena q ela nao é boa mae #OoutroLadoDoParaíso,-1,0,-1,-1
2018-04-12 00:19:53,Eu amo a Barbara Paz e a Ju Davila mas essas personagens são UM PORRE  #OOutroLadoDoParaiso,1,-1,-1,-1
2018-04-10 01:20:46,@kenialee1308 Não sei pra que gastar tempo com outro casamento para Melissa e Diego se  a maioria das pessoas que a… https://t.co/HeXNTQcM7F,-1,0,-1,-1
2018-04-11 00:34:52,Acho besta esse Samuel #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-13 01:55:10,NÃO SEI COMO CHOREI TANTO COM O PATRICK HOJE😭😭😭😭 #EscolhemosClarick #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-12 00:37:24,É impressionante o quanto @WalcyrCarrasco subestima o público: Pq Sophia iria guardar o brinco como prova do crime… https://t.co/5iNvGfcvYp,-1,-1,-1,-1
2018-04-10 00:57:09,pisou na fodida #OOutroLadoDoParaiso,-1,-1,1,-1
2018-04-10 00:56:01,Essa Jô é uma imunda. Que mulher ridícula #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:13:56,Dri morre rápido #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-13 01:16:35,Ih Portuga que merda heim .... #OOutroLadoDoParaiso quer dizer bem feito fez por merecer se ferrou !!!,-1,-1,-1,-1
2018-04-14 01:24:06,"""Me arrependo por não ter sido um bom marido pra vc enquanto estávamos casados, Beth.""
Isso mesmo seu trouxa, perde… https://t.co/6BIoIKq2Uw",-1,-1,-1,-1
2018-04-13 00:51:23,"Um tapa foi pouco Beth, deveria ter dado uma surra digna de novela das 9 nessa piranha loira #OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-12 00:14:54,Essa Adriana não vai morrer não @WalcyrCarrasco?Estraga a novela!Que nojo! #OOutroLadodoParaiso,-1,-1,-1,-1
2018-04-10 01:24:05,Oh menina chata essa Dri #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-14 01:24:29,"Tu tem pé quente, desgraça! #OOutroLadodoParaiso https://t.co/HzRCeIyXZc",-1,-1,-1,-1
2018-04-12 00:01:12,Patrick é muito injustiçado nessa novela #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-13 00:38:29,"O filtro desta novela tá forte, daqui a pouco ate Mercedes e Caetana vão aparecer sem rugas #OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-13 00:50:30,A única coisa certa que a Jô ta falando eh sobre a Adriana ser chata e mimada #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-14 00:32:53,"Mas nada supera a bizarrice de TENTAREM fazer o agressor  virar  galã/herói
A pessoa tem que beber gasolina pra ACH… https://t.co/R3p25KWawf",-1,0,-1,-1
2018-04-13 01:02:31,Olha p mim o zé vitor poderia ser a proxima vitima da sophia #OOutroLadodoParaiso,-1,0,-1,-1
2018-04-10 00:30:03,"QUE BOSTA DE NOVELA. Como odeio o walcyr carrasco. Odeio!
Tava fazendo um mês q não via mais essa novela. Peguei ju… https://t.co/FeTcUsbiGL",-1,-1,-1,-1
2018-04-11 01:13:47,Que lindo! As mulheres do bordel tudo arrumando casamento! Aff Essa novela tá ridícula... #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-11 01:27:40,"Alá to dizendo que essa novela ñ tem lógica, Raquel &amp; Bruno ficaram na p*nheta durante uns 100 cap e agora quando a… https://t.co/XpomNNdPnq",-1,0,-1,-1
2018-04-14 01:05:57,Mano eu tô com medo desse cara #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-12 00:29:56,@eumarcussoares Eu também não acredito. #OOutroLadoDoParaíso,0,-1,-1,-1
2018-04-12 00:14:01,"Ranço dessa Adriana. Tomara que não ache um rim e ela morra, pra largar a mão de ser tonta. #OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-12 00:27:52,"AGORA FALA PRA ADRIANA QUE A MULHER QUE ELA TANTO DEFENDE NÃO QUER AJUDAR ELA, BEM FEITO!! 😤
 #OOutroLadoDoParaiso",-1,-1,-1,-1
2018-04-12 00:19:00,"Eita, pegou na ferida, ama tanto mas não se ofereceu pra ajudar a menina a não morrer, me poupe #OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-10 00:25:52,Não aguento mais ver Clara fazendo essas coisas #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-13 01:12:32,#OOutroLadoDoParaíso tá ok que o Gael mudou mas ele não tem que ficar com a clara não,-1,-1,-1,-1
2018-04-14 00:52:38,"Eu choro igual a Clara 😢 muita emoção envolvida 

#OOutroLadoDoParaíso",-1,0,-1,-1
2018-04-10 01:25:19,Chorando muito #OOutroLadoDoParaiso,-1,-1,-1,-1
2018-04-10 01:18:35,Retiro todos os elogios que já fiz a #OOutroLadoDoParaiso... Essa novela é uma merda!,-1,-1,-1,-1
2018-04-13 01:31:20,"PRECISOU DE UM TAPA DESSES PRA MONGA DA ADRIANA ACORDAR!!!
#OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-14 00:34:10,"Faz tanto tempo que não assisto essa novela, porém parece que nada mudou 🙄 #OOutroLadoDoParaiso",-1,-1,0,-1
2018-04-11 01:22:15,"Raquel vai pro raio que te parta com essa sua indecisão... ah vaaa...
#OOutroLadoDoParaíso https://t.co/eGCvI9B6xy",-1,0,-1,-1
2018-04-11 01:28:29,Bruquel só me faz sofrer #OOutroLadoDoParaiso,-1,0,-1,-1
2018-04-13 00:49:51,algum ator nessa novela tem uma boa dicção? pq olha #OOutroLadoDoParaíso,-1,0,-1,-1
2018-04-11 01:26:20,"QUE RANÇO DESSA RAQUEL, SE FODER, BRUNO É PALHAÇO É. #OOutroLadoDoParaíso",-1,0,-1,-1
2018-04-14 00:27:10,Será q a Beth morre na cirurgia? 😨 #OOutroLadoDoParaiso,-1,-1,0,-1
2018-04-13 00:50:21,#OOutroLadoDoParaiso nossa que tapinha fraco,-1,0,-1,-1
2018-04-12 20:24:00,Quando a verdade machuca... 😞 #OOutroLadoDoParaiso https://t.co/d5vbBtcnmi,-1,-1,-1,-1
2018-04-13 01:08:19,"Pq cobrem tanto esse gael na novela, mostrem mais esse tanquinho dele, que desperdício #OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-10 00:47:42,Bete para de babar o ovo da tua filha ingrata!!! Clara não tinha nada q terminar com o Patrick mulher. Toma vergonh… https://t.co/4bg90xAIUv,-1,-1,-1,-1
2018-04-11 00:34:36,"E esse núcleo do Samuel continua sem limites, que situação ridicula. #OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-11 00:41:09,"Até a louca da Bibi tinha mais amor próprio que a Suzy, nem ela aceitou ser traída #OOutroLadoDoParaiso",-1,0,-1,-1
2018-04-12 00:04:54,Ninguém da um concelho certo pra Clara #OOutroLadoDoParaiso,-1,-1,0,-1
2018-04-10 00:29:08,"essa Clara é muito burra, pqp #OOutroLadodoParaiso",-1,-1,-1,-1
2018-04-10 01:33:52,"As vozes devem estar exaustas desse povo, tudo eles recorrem a elas, elas que salvam todo mundo. #OOutroLadoDoParaíso",-1,-1,-1,-1
2018-04-14 00:53:59,#OOutroLadoDoParaíso Pareceu um concurso de burrice. A Lívia tratando a Sophia como supervó e o Gael demorando pra… https://t.co/c0YBRCqr2O,-1,0,-1,-1
2018-04-13 01:23:53,"Esse diálogo estranho dessa cena estranha dessa novela estranha #OOutroLadoDoParaiso tá muito estranho, a cada três… https://t.co/LNCzmTUeOg",-1,-1,-1,-1
2018-04-11 01:26:11,Ahhhh Raquel v.t.n.c.!! Ahhh Bruno sai fora lindão!! #OOutroLadodoParaiso,-1,0,-1,-1
2018-04-13 01:09:04,Tadinho do Patrick 😢 #OOutroLadoDoParaíso,-1,-1,-1,-1
2018-04-10 00:53:02,@WalcyrCarrasco Já deu pra essa Adriana vamos tirar ela do jogo tá sendo muito pedra no sapato #OOutroLadoDoParaíso,-1,-1,-1,-1
